Timestamp,MPa Pressure,mm Displacement
36816,0.21444281524926667,22.400000000000002
36818,0.21444281524926667,22.400000000000002
36820,0.21444281524926667,22.400000000000002
36822,0.17778592375366553,22.400000000000002
36824,0.15945747800586496,22.400000000000002
36826,0.17778592375366553,22.400000000000002
36828,0.1961143695014661,22.400000000000002
36830,0.21444281524926667,22.400000000000002
36832,0.21444281524926667,22.400000000000002
36834,0.1961143695014661,22.400000000000002
36836,0.17778592375366553,22.400000000000002
36838,0.15945747800586496,22.400000000000002
36840,0.15945747800586496,22.400000000000002
36842,0.17778592375366553,22.400000000000002
36844,0.17778592375366553,22.400000000000002
36846,0.21444281524926667,22.400000000000002
36848,0.1961143695014661,22.400000000000002
36850,0.1961143695014661,22.400000000000002
36852,0.1961143695014661,22.400000000000002
36854,0.17778592375366553,22.400000000000002
36856,0.15945747800586496,22.400000000000002
36858,0.17778592375366553,22.400000000000002
36860,0.1961143695014661,22.400000000000002
36862,0.21444281524926667,22.400000000000002
36864,0.23277126099706724,22.400000000000002
36866,0.21444281524926667,22.400000000000002
36868,0.21444281524926667,22.400000000000002
36870,0.1961143695014661,22.400000000000002
36872,0.17778592375366553,22.400000000000002
36874,0.15945747800586496,22.400000000000002
36876,0.17778592375366553,22.400000000000002
36878,0.21444281524926667,22.400000000000002
36880,0.21444281524926667,22.400000000000002
36882,0.1961143695014661,22.400000000000002
36884,0.21444281524926667,22.400000000000002
36886,0.1961143695014661,22.400000000000002
36888,0.17778592375366553,22.400000000000002
36890,0.15945747800586496,22.400000000000002
36892,0.17778592375366553,22.400000000000002
36894,0.1961143695014661,22.400000000000002
36896,0.1961143695014661,22.400000000000002
36898,0.1961143695014661,22.400000000000002
36900,0.21444281524926667,22.400000000000002
36902,0.1961143695014661,22.400000000000002
36904,0.17778592375366553,22.400000000000002
36907,0.15945747800586496,22.400000000000002
36908,0.15945747800586496,22.400000000000002
36910,0.17778592375366553,22.400000000000002
36912,0.1961143695014661,22.400000000000002
36914,0.21444281524926667,22.400000000000002
36916,0.21444281524926667,22.400000000000002
36918,0.21444281524926667,22.400000000000002
36920,0.1961143695014661,22.400000000000002
36922,0.15945747800586496,22.400000000000002
36924,0.15945747800586496,22.400000000000002
36926,0.15945747800586496,22.400000000000002
36928,0.1961143695014661,22.400000000000002
36930,0.23277126099706724,22.400000000000002
36932,0.21444281524926667,22.400000000000002
36934,0.23277126099706724,22.400000000000002
36936,0.1961143695014661,22.400000000000002
36938,0.17778592375366553,22.400000000000002
36940,0.15945747800586496,22.400000000000002
36942,0.15945747800586496,22.400000000000002
36944,0.17778592375366553,22.400000000000002
36946,0.1961143695014661,22.400000000000002
36948,0.23277126099706724,22.400000000000002
36950,0.23277126099706724,22.400000000000002
36952,0.21444281524926667,22.400000000000002
36954,0.1961143695014661,22.400000000000002
36956,0.15945747800586496,22.400000000000002
36958,0.17778592375366553,22.400000000000002
36960,0.1961143695014661,22.400000000000002
36962,0.1961143695014661,22.400000000000002
36964,0.23277126099706724,22.400000000000002
36966,0.21444281524926667,22.400000000000002
36968,0.21444281524926667,22.400000000000002
36970,0.1961143695014661,22.400000000000002
36972,0.15945747800586496,22.400000000000002
36974,0.15945747800586496,22.400000000000002
36976,0.17778592375366553,22.400000000000002
